               mucal  |                root  |muon calorimeter mother volume  |                                             0 0 0  |                                   0 0 0  | a50021   |            Polycone  |0.0*deg 360*deg 2*counts 69.6707365417428*mm 69.6707365417428*mm 350.410161513775*mm 465.8802153517*mm 599.9*mm 800.1*mm  |              Vacuum  |                  no  |     1   |     1   |     1   |   0   |   1   |                  no  |                  no  |                                      no 
       crystal_12_45  |               mucal  |   crystal volume (h:12, v:45)  |                       -188.5*mm 240.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 12 iv manual 45 
       crystal_12_46  |               mucal  |   crystal volume (h:12, v:46)  |                       -188.5*mm 253.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 12 iv manual 46 
       crystal_12_47  |               mucal  |   crystal volume (h:12, v:47)  |                       -188.5*mm 266.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 12 iv manual 47 
       crystal_12_48  |               mucal  |   crystal volume (h:12, v:48)  |                       -188.5*mm 279.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 12 iv manual 48 
        crystal_13_5  |               mucal  |    crystal volume (h:13, v:5)  |                      -175.5*mm -279.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 13 iv manual 5 
        crystal_13_6  |               mucal  |    crystal volume (h:13, v:6)  |                      -175.5*mm -266.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 13 iv manual 6 
        crystal_13_7  |               mucal  |    crystal volume (h:13, v:7)  |                      -175.5*mm -253.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 13 iv manual 7 
        crystal_13_8  |               mucal  |    crystal volume (h:13, v:8)  |                      -175.5*mm -240.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 13 iv manual 8 
        crystal_13_9  |               mucal  |    crystal volume (h:13, v:9)  |                      -175.5*mm -227.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |                ih manual 13 iv manual 9 
       crystal_13_10  |               mucal  |   crystal volume (h:13, v:10)  |                      -175.5*mm -214.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 10 
       crystal_13_11  |               mucal  |   crystal volume (h:13, v:11)  |                      -175.5*mm -201.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 11 
       crystal_13_12  |               mucal  |   crystal volume (h:13, v:12)  |                      -175.5*mm -188.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 12 
       crystal_13_13  |               mucal  |   crystal volume (h:13, v:13)  |                      -175.5*mm -175.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 13 
       crystal_13_14  |               mucal  |   crystal volume (h:13, v:14)  |                      -175.5*mm -162.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 14 
       crystal_13_15  |               mucal  |   crystal volume (h:13, v:15)  |                      -175.5*mm -149.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 15 
       crystal_13_16  |               mucal  |   crystal volume (h:13, v:16)  |                      -175.5*mm -136.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 16 
       crystal_13_17  |               mucal  |   crystal volume (h:13, v:17)  |                      -175.5*mm -123.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 17 
       crystal_13_18  |               mucal  |   crystal volume (h:13, v:18)  |                      -175.5*mm -110.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 18 
       crystal_13_19  |               mucal  |   crystal volume (h:13, v:19)  |                       -175.5*mm -97.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 19 
       crystal_13_20  |               mucal  |   crystal volume (h:13, v:20)  |                       -175.5*mm -84.5*mm 700.1*mm  |                                   0 0 0  | 838EDE   |                 Box  |                                        6.5*mm 6.5*mm 100*mm  |            G4_PbWO4  |                  no  |     1   |     1   |     1   |   1   |   0   |              ft_cal  |              ft_cal  |               ih manual 13 iv manual 20 
